path,p_photo,reaches_gate
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/106.jpg,0.696657,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1060.jpg,0.808059,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10600.jpg,0.922550,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10601.jpg,0.782363,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10602.jpg,0.702859,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10603.jpg,0.678370,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10604.jpg,0.582628,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10605.jpg,0.934261,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10606.jpg,0.709360,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10607.jpg,0.957671,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10608.jpg,0.762903,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10609.jpg,0.753358,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1061.jpg,0.874877,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10610.jpg,0.862165,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10611.jpg,0.939313,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10612.jpg,0.852641,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10613.jpg,0.913783,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10614.jpg,0.567287,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10615.jpg,0.714175,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10616.jpg,0.840320,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10617.jpg,0.762062,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10618.jpg,0.760291,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10619.jpg,0.726846,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1062.jpg,0.950232,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10620.jpg,0.786502,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10621.jpg,0.807911,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10622.jpg,0.720333,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10623.jpg,0.666571,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10624.jpg,0.916570,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10625.jpg,0.851923,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10626.jpg,0.948004,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10627.jpg,0.946681,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10628.jpg,0.816183,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10629.jpg,0.928321,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1063.jpg,0.003113,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10630.jpg,0.846325,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10631.jpg,0.307375,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10632.jpg,0.847177,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10633.jpg,0.836917,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10634.jpg,0.925360,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10635.jpg,0.809687,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10636.jpg,0.687826,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10637.jpg,0.834541,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10638.jpg,0.954488,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10639.jpg,0.917067,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1064.jpg,0.912419,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10640.jpg,0.737496,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10641.jpg,0.794531,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10642.jpg,0.746923,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10643.jpg,0.577664,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10644.jpg,0.825798,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10645.jpg,0.861310,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10646.jpg,0.921932,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10647.jpg,0.906770,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10648.jpg,0.908899,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10649.jpg,0.833299,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1065.jpg,0.886207,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10650.jpg,0.897995,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10651.jpg,0.714018,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10652.jpg,0.857525,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10653.jpg,0.945356,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10654.jpg,0.901536,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10655.jpg,0.870981,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10656.jpg,0.787753,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10657.jpg,0.944315,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10658.jpg,0.813750,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10659.jpg,0.792909,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1066.jpg,0.355634,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10660.jpg,0.549882,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10661.jpg,0.864893,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10662.jpg,0.963241,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10663.jpg,0.873870,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10664.jpg,0.904267,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10665.jpg,0.775670,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10666.jpg,0.813752,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10667.jpg,0.850695,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10668.jpg,0.972986,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10669.jpg,0.977199,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1067.jpg,0.884772,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10670.jpg,0.631965,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10671.jpg,0.969487,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10672.jpg,0.938450,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10673.jpg,0.832341,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10674.jpg,0.711276,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10675.jpg,0.872530,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10676.jpg,0.902314,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10677.jpg,0.609694,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10678.jpg,0.898761,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10679.jpg,0.596460,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1068.jpg,0.470954,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10680.jpg,0.919902,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10681.jpg,0.815882,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10682.jpg,0.783080,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10683.jpg,0.833545,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10684.jpg,0.819053,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10685.jpg,0.848461,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10686.jpg,0.876853,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10687.jpg,0.887775,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10688.jpg,0.925585,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10689.jpg,0.788931,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1069.jpg,0.701591,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10690.jpg,0.143962,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10691.jpg,0.794081,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10692.jpg,0.422383,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10693.jpg,0.887078,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10694.jpg,0.853378,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10695.jpg,0.829194,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10696.jpg,0.781856,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10697.jpg,0.793614,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10698.jpg,0.444104,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10699.jpg,0.797557,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/107.jpg,0.827788,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1070.jpg,0.816989,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10700.jpg,0.799604,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10701.jpg,0.757785,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10702.jpg,0.677548,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10703.jpg,0.930279,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10704.jpg,0.489054,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10705.jpg,0.793466,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10706.jpg,0.895747,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10707.jpg,0.745517,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10708.jpg,0.735096,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10709.jpg,0.721347,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1071.jpg,0.946773,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10710.jpg,0.872259,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10711.jpg,0.962934,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10712.jpg,0.939540,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10713.jpg,0.964705,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10714.jpg,0.863628,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10715.jpg,0.766624,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10716.jpg,0.802009,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10717.jpg,0.921306,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10718.jpg,0.538141,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10719.jpg,0.809614,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1072.jpg,0.915909,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10720.jpg,0.877519,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10721.jpg,0.789710,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10722.jpg,0.739116,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10723.jpg,0.829832,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10724.jpg,0.712002,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10725.jpg,0.760430,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10726.jpg,0.950229,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10727.jpg,0.675598,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10728.jpg,0.936121,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10729.jpg,0.864527,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1073.jpg,0.879191,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10730.jpg,0.599115,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10731.jpg,0.924884,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10732.jpg,0.824513,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10733.jpg,0.915622,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10734.jpg,0.847353,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10735.jpg,0.855834,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10736.jpg,0.454630,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10737.jpg,0.779407,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10738.jpg,0.766233,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10739.jpg,0.563380,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1074.jpg,0.913705,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10740.jpg,0.838895,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10741.jpg,0.886154,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10742.jpg,0.738748,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10743.jpg,0.467043,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10744.jpg,0.827870,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10745.jpg,0.942127,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10746.jpg,0.898282,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10747.jpg,0.660228,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10748.jpg,0.955040,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10749.jpg,0.632953,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1075.jpg,0.907968,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10750.jpg,0.705209,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10751.jpg,0.955641,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10752.jpg,0.750826,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10753.jpg,0.735211,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10754.jpg,0.949531,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10755.jpg,0.861438,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10756.jpg,0.828339,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10757.jpg,0.817189,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10758.jpg,0.932778,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10759.jpg,0.696459,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1076.jpg,0.842984,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10760.jpg,0.909308,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10761.jpg,0.894134,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10762.jpg,0.897795,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10763.jpg,0.866580,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10764.jpg,0.856487,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10765.jpg,0.927170,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10766.jpg,0.894111,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10767.jpg,0.737000,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10768.jpg,0.922576,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10769.jpg,0.955362,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1077.jpg,0.648744,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10770.jpg,0.755131,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10771.jpg,0.615552,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10772.jpg,0.728833,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10773.jpg,0.906448,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10774.jpg,0.949628,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10775.jpg,0.407858,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10776.jpg,0.966437,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10777.jpg,0.880537,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10778.jpg,0.777767,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10779.jpg,0.884914,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1078.jpg,0.802751,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10780.jpg,0.787739,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10781.jpg,0.931727,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10782.jpg,0.545512,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10783.jpg,0.616162,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10784.jpg,0.680028,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10785.jpg,0.881662,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10786.jpg,0.893989,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10787.jpg,0.914351,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10788.jpg,0.762602,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10789.jpg,0.962462,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1079.jpg,0.866971,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10790.jpg,0.957048,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10791.jpg,0.603707,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10792.jpg,0.738793,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10793.jpg,0.846927,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10794.jpg,0.771118,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10795.jpg,0.816939,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10796.jpg,0.529645,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10797.jpg,0.747123,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10798.jpg,0.389610,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10799.jpg,0.843268,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/108.jpg,0.825622,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1080.jpg,0.838122,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10800.jpg,0.920732,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10801.jpg,0.810455,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10802.jpg,0.821099,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10803.jpg,0.824689,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10804.jpg,0.910632,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10805.jpg,0.783108,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10806.jpg,0.713009,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10807.jpg,0.510678,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10808.jpg,0.897769,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10809.jpg,0.930059,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1081.jpg,0.605233,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10810.jpg,0.715534,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10811.jpg,0.673142,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10812.jpg,0.913883,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10813.jpg,0.489412,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10814.jpg,0.877554,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10815.jpg,0.927878,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10816.jpg,0.811473,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10817.jpg,0.708262,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10818.jpg,0.717420,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10819.jpg,0.775836,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1082.jpg,0.943417,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10820.jpg,0.814344,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10821.jpg,0.819164,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10822.jpg,0.787340,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10823.jpg,0.844860,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10824.jpg,0.899924,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10825.jpg,0.924728,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10826.jpg,0.976734,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10827.jpg,0.947135,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10828.jpg,0.560988,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10829.jpg,0.937165,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1083.jpg,0.869120,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10830.jpg,0.758064,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10831.jpg,0.722700,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10832.jpg,0.553361,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10833.jpg,0.889421,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10834.jpg,0.966898,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10835.jpg,0.750177,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10836.jpg,0.794794,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10837.jpg,0.868670,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10838.jpg,0.907127,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10839.jpg,0.722475,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1084.jpg,0.908094,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10840.jpg,0.648846,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10841.jpg,0.479163,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10842.jpg,0.737481,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10843.jpg,0.697903,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10844.jpg,0.847878,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10845.jpg,0.787253,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10846.jpg,0.694638,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10847.jpg,0.399191,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10848.jpg,0.857467,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10849.jpg,0.960812,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1085.jpg,0.816588,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10850.jpg,0.667882,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10851.jpg,0.835528,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10852.jpg,0.775766,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10853.jpg,0.820586,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10854.jpg,0.923204,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10855.jpg,0.616495,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10856.jpg,0.453394,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10857.jpg,0.647007,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10858.jpg,0.641310,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10859.jpg,0.914416,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1086.jpg,0.916725,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10860.jpg,0.915440,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10861.jpg,0.413296,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10862.jpg,0.786165,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10863.jpg,0.928022,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10864.jpg,0.919078,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10865.jpg,0.545586,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10866.jpg,0.925185,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10867.jpg,0.889060,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10868.jpg,0.887224,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10869.jpg,0.718995,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1087.jpg,0.833304,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10870.jpg,0.929407,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10871.jpg,0.259199,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10872.jpg,0.788868,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10873.jpg,0.889017,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10874.jpg,0.956425,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10875.jpg,0.946832,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10876.jpg,0.828281,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10877.jpg,0.838241,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10878.jpg,0.899870,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10879.jpg,0.853680,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1088.jpg,0.873031,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10880.jpg,0.829006,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10881.jpg,0.930320,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10882.jpg,0.585972,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10883.jpg,0.285492,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10884.jpg,0.946555,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10885.jpg,0.844360,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10886.jpg,0.853311,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10887.jpg,0.894364,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10888.jpg,0.769968,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10889.jpg,0.835717,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1089.jpg,0.716473,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10890.jpg,0.646235,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/10891.jpg,0.913942,0
