region,gender,feature,p20,p80,mu,sigma,n,gate_version,feature_contract_version
Indian,pooled,lowerface_length_ratio,0.44766214112942887,0.5213974365167456,0.4843982630545071,0.043947297541912476,4763,n2367_pose1668,v1
Indian,pooled,midface_length_ratio,0.16565707643662,0.2369394103323781,0.20098545339990997,0.0424812944132206,4763,n2367_pose1668,v1
Indian,pooled,mouth_corner_tilt_deg,-1.0729186060478824,1.2122823356546073,0.0612789693704252,1.4676824447709718,4763,n2367_pose1668,v1
Indian,pooled,mouth_width_ratio,0.3473819898207246,0.4372610551395043,0.3912454018377113,0.05081362155562193,4763,n2367_pose1668,v1
Indian,pooled,nose_length_ratio,0.15665810440122313,0.191635606031543,0.17409667107175958,0.02066111344710994,4763,n2367_pose1668,v1
Indian,pooled,nose_tip_deviation_ratio,0.03665985300235018,0.26197936918933296,0.1490609568102841,0.11587390429630864,4763,n2367_pose1668,v1
Indian,pooled,nose_width_ratio,0.210008243568728,0.2341702259697006,0.2221644376965244,0.0146650361260383,4763,n2367_pose1668,v1
Indian,pooled,philtrum_ratio,0.06816401877900137,0.09407170360956152,0.08136190939462684,0.01513921100395522,4763,n2367_pose1668,v1
Indian,pooled,symmetry_error,0.020994446923335394,0.1416151488820712,0.08096975545421008,0.060945641533885854,4763,n2367_pose1668,v1
Indian,pooled,upper_lip_ratio,0.029742003147990536,0.04391939552242363,0.037061901772995606,0.008381452872052506,4763,n2367_pose1668,v1
Latino_Hispanic,female,beauty_score_raw,35.04393768310547,59.87008285522461,47.64247677907518,14.463518606732528,2711,n2367_pose1668,v1
Latino_Hispanic,female,brow_height_ratio,0.13294123523752646,0.1623909046884593,0.1477151020711357,0.017368052721269817,2711,n2367_pose1668,v1
Latino_Hispanic,female,brow_tilt_deg,-1.3407295144440543,1.127224153774898,-0.10410556236257669,1.5934355000388318,2711,n2367_pose1668,v1
Latino_Hispanic,female,cheekbone_width_ratio,0.9819088164967213,0.9962813999032891,0.9890412734352193,0.008455509749116494,2711,n2367_pose1668,v1
Latino_Hispanic,female,chin_width_ratio,0.3070588644446344,0.33755506939280344,0.3231756779641191,0.0193285610931464,2711,n2367_pose1668,v1
Latino_Hispanic,female,eye_openness_ratio,0.260132090574244,0.3860682139841108,0.32163204943804247,0.07928995150685313,2711,n2367_pose1668,v1
Latino_Hispanic,female,eye_size_ratio,0.179485720899415,0.20972309188171795,0.19456070539355755,0.018504605049681416,2711,n2367_pose1668,v1
Latino_Hispanic,female,eye_spacing_ratio,1.167903989918676,1.391319947874903,1.2840984179635668,0.14196660840191172,2711,n2367_pose1668,v1
Latino_Hispanic,female,eye_tilt_deg,-0.6403857189432515,0.719067159229357,0.019386759993543976,0.9236485051415908,2711,n2367_pose1668,v1
Latino_Hispanic,female,face_aspect_ratio,0.818391224999237,0.909880309954391,0.8643623914187547,0.05694294068206674,2711,n2367_pose1668,v1
Latino_Hispanic,female,jaw_angle_sharpness,103.04660261836155,112.30039328986014,107.67608477547425,5.755485236050119,2711,n2367_pose1668,v1
Latino_Hispanic,female,jaw_width_ratio,0.7827574548319141,0.8210522752696486,0.8021200500656323,0.023587067983782663,2711,n2367_pose1668,v1
Latino_Hispanic,female,lip_thickness_ratio,0.0025250362072040057,0.07647365890823482,0.04170044934366346,0.037426276623322735,2711,n2367_pose1668,v1
Latino_Hispanic,female,lower_cheek_ratio,0.8768308767907468,0.9104253552361585,0.8937500796327379,0.020224011449707625,2711,n2367_pose1668,v1
Latino_Hispanic,female,lowerface_length_ratio,0.4526437715293851,0.5245970664453172,0.48876600642949,0.044735222705842924,2711,n2367_pose1668,v1
Latino_Hispanic,female,midface_length_ratio,0.1632658562225397,0.22961548907803792,0.1962186039486654,0.0410003237902782,2711,n2367_pose1668,v1
Latino_Hispanic,female,mouth_corner_tilt_deg,-1.0433233035468465,1.1780389417948882,0.056766488103675586,1.494776266340196,2711,n2367_pose1668,v1
Latino_Hispanic,female,mouth_width_ratio,0.3516169078954903,0.4597526138549437,0.40552429162100295,0.0575465521547507,2711,n2367_pose1668,v1
Latino_Hispanic,female,nose_length_ratio,0.15246465006414722,0.18616630198818193,0.16911137540857815,0.020433743649283593,2711,n2367_pose1668,v1
Latino_Hispanic,female,nose_tip_deviation_ratio,0.043341068278594325,0.27251936462226195,0.1578073255774765,0.11803296711283678,2711,n2367_pose1668,v1
Latino_Hispanic,female,nose_width_ratio,0.20793102531314817,0.23145143680644148,0.21986455756988066,0.014274878363147945,2711,n2367_pose1668,v1
Latino_Hispanic,female,philtrum_ratio,0.06724633573786591,0.09351661238059757,0.08082621286301324,0.015138402096050555,2711,n2367_pose1668,v1
Latino_Hispanic,female,symmetry_error,0.023592521746953327,0.14293691019217172,0.08327380323009152,0.06045535422126,2711,n2367_pose1668,v1
Latino_Hispanic,female,upper_lip_ratio,0.02853857510820782,0.04271169064203681,0.03607084835995718,0.008444063743539046,2711,n2367_pose1668,v1
Latino_Hispanic,male,beauty_score_raw,33.44423065185547,58.23433609008789,46.010016618483135,14.449501396362649,2525,n2367_pose1668,v1
Latino_Hispanic,male,brow_height_ratio,0.12384918906425123,0.154635371638069,0.13958173460575013,0.01841122363542773,2525,n2367_pose1668,v1
Latino_Hispanic,male,brow_tilt_deg,-1.4212539255349497,1.1742588963669498,-0.1293873706685636,1.6644288684947246,2525,n2367_pose1668,v1
Latino_Hispanic,male,cheekbone_width_ratio,0.9846171292105507,0.9985833475832016,0.9914303541753338,0.008612004906959021,2525,n2367_pose1668,v1
Latino_Hispanic,male,chin_width_ratio,0.3181293373935461,0.35060812064802527,0.33441429686991614,0.020178752698697257,2525,n2367_pose1668,v1
Latino_Hispanic,male,eye_openness_ratio,0.24360655269869352,0.3664778640222434,0.30533443231846,0.07784327876725351,2525,n2367_pose1668,v1
Latino_Hispanic,male,eye_size_ratio,0.17678546211676238,0.2044543493770816,0.19041732628993607,0.017360180499702362,2525,n2367_pose1668,v1
Latino_Hispanic,male,eye_spacing_ratio,1.1837646820992545,1.4092945496411964,1.2996525854101348,0.14152650823968208,2525,n2367_pose1668,v1
Latino_Hispanic,male,eye_tilt_deg,-0.8211366390141861,0.707117203763003,-0.03220428193820157,1.035025787580812,2525,n2367_pose1668,v1
Latino_Hispanic,male,face_aspect_ratio,0.8142752747506901,0.9107064355519707,0.863904147093385,0.058123350150497965,2525,n2367_pose1668,v1
Latino_Hispanic,male,jaw_angle_sharpness,102.84355917178172,112.6929943757947,107.67660731511862,6.03229310567936,2525,n2367_pose1668,v1
Latino_Hispanic,male,jaw_width_ratio,0.7912559069710545,0.8318881477496628,0.8121676343486799,0.025145936722964005,2525,n2367_pose1668,v1
Latino_Hispanic,male,lip_thickness_ratio,0.00200804514419323,0.06279404256457648,0.031671157048378175,0.03328960612566863,2525,n2367_pose1668,v1
Latino_Hispanic,male,lower_cheek_ratio,0.8845167606497318,0.920055535567609,0.901997242803509,0.02172249161904136,2525,n2367_pose1668,v1
Latino_Hispanic,male,lowerface_length_ratio,0.46077469706371027,0.5352186916775308,0.49825793125678747,0.044225613040692974,2525,n2367_pose1668,v1
Latino_Hispanic,male,midface_length_ratio,0.15796173930187984,0.22705329278772118,0.19260648718959683,0.04117189628609463,2525,n2367_pose1668,v1
Latino_Hispanic,male,mouth_corner_tilt_deg,-1.164349997199444,1.2632705786445197,0.04320726799021606,1.6403568745243076,2525,n2367_pose1668,v1
Latino_Hispanic,male,mouth_width_ratio,0.34074801472835664,0.42986690126774707,0.38531238321409195,0.05003055703888473,2525,n2367_pose1668,v1
Latino_Hispanic,male,nose_length_ratio,0.15272449193302706,0.18765613675337814,0.17023804113380972,0.020472474933123427,2525,n2367_pose1668,v1
Latino_Hispanic,male,nose_tip_deviation_ratio,0.04396663945182904,0.2703340672449098,0.1571926881430398,0.11648627550963579,2525,n2367_pose1668,v1
Latino_Hispanic,male,nose_width_ratio,0.20921162603389193,0.23378452337810762,0.22165244755918603,0.014978646376296303,2525,n2367_pose1668,v1
Latino_Hispanic,male,philtrum_ratio,0.0750432817423319,0.10045423214431728,0.08804556544450472,0.014980623798341619,2525,n2367_pose1668,v1
Latino_Hispanic,male,symmetry_error,0.02424037456512451,0.14584229588508607,0.08434996423253131,0.06113183910756029,2525,n2367_pose1668,v1
Latino_Hispanic,male,upper_lip_ratio,0.027953185146157574,0.04304541769981957,0.035699024114746736,0.008788474579825425,2525,n2367_pose1668,v1
Latino_Hispanic,pooled,beauty_score_raw,34.244084167480466,59.05220947265625,46.82624669877916,14.479535976314018,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,brow_height_ratio,0.12839521215088884,0.15851313816326415,0.1436484183384429,0.018353449869793422,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,brow_tilt_deg,-1.380991719989502,1.1507415250709239,-0.11674646651557014,1.6293679351175168,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,cheekbone_width_ratio,0.983262972853636,0.9974323737432453,0.9902358138052765,0.008617311849599267,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,chin_width_ratio,0.31259410091909023,0.34408159502041435,0.3287949874170176,0.020541769785750296,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,eye_openness_ratio,0.2518693216364688,0.3762730390031771,0.31348324087825125,0.07899138757194893,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,eye_size_ratio,0.1781355915080887,0.20708872062939976,0.19248901584174682,0.01806073185428973,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,eye_spacing_ratio,1.1758343360089651,1.4003072487580497,1.2918755016868508,0.1419599177552175,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,eye_tilt_deg,-0.7307611789787187,0.71309218149618,-0.0064087609723287985,0.9812583145663982,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,face_aspect_ratio,0.8163332498749636,0.9102933727531808,0.8641332692560699,0.05753662885575419,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,jaw_angle_sharpness,102.94508089507164,112.49669383282742,107.67634604529644,5.895513995901378,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,jaw_width_ratio,0.7870066809014843,0.8264702115096557,0.8071438422071561,0.02489121215117003,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,lip_thickness_ratio,0.0022665406756986178,0.06963385073640566,0.036685803196020814,0.0357716187071522,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,lower_cheek_ratio,0.8806738187202393,0.9152404454018838,0.8978736612181235,0.021387906997174338,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,lowerface_length_ratio,0.4567092342965477,0.529907879061424,0.49351196884313875,0.0447336188890968,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,midface_length_ratio,0.16061379776220977,0.22833439093287955,0.19441254556913112,0.04112587560430263,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,mouth_corner_tilt_deg,-1.1038366503731454,1.220654760219704,0.04998687804694582,1.5692703222259277,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,mouth_width_ratio,0.3461824613119235,0.4448097575613454,0.39541833741754745,0.05485855869071498,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,nose_length_ratio,0.15259457099858714,0.18691121937078004,0.16967470827119394,0.020460874825385725,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,nose_tip_deviation_ratio,0.043653853865211686,0.2714267159335859,0.15750000686025817,0.11726257415977759,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,nose_width_ratio,0.20857132567352005,0.23261798009227455,0.22075850256453333,0.01465827880168324,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,philtrum_ratio,0.0711448087400989,0.09698542226245743,0.08443588915375898,0.015486281562355285,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,symmetry_error,0.023916448156038918,0.1443896030386289,0.08381188373131142,0.06079691878681946,5236,n2367_pose1668,v1
Latino_Hispanic,pooled,upper_lip_ratio,0.028245880127182696,0.04287855417092819,0.03588493623735196,0.008619994912407173,5236,n2367_pose1668,v1
Middle Eastern,female,beauty_score_raw,36.280921936035156,64.86565399169922,50.63783174963099,15.77409136526804,1221,n2367_pose1668,v1
Middle Eastern,female,brow_height_ratio,0.1323603439742503,0.16428175250181704,0.14862725603242993,0.01900657319858907,1221,n2367_pose1668,v1
Middle Eastern,female,brow_tilt_deg,-1.3140003680761467,1.2522795956074757,-0.013515734123277886,1.6735929335448272,1221,n2367_pose1668,v1
Middle Eastern,female,cheekbone_width_ratio,0.9824223889833299,0.9969365816398257,0.9895271146872352,0.008882622808836166,1221,n2367_pose1668,v1
Middle Eastern,female,chin_width_ratio,0.30987925618192286,0.34168627611783425,0.3261477898225832,0.019900467070939946,1221,n2367_pose1668,v1
Middle Eastern,female,eye_openness_ratio,0.23509304876915318,0.3893851844736561,0.3111422676799834,0.09392439692317853,1221,n2367_pose1668,v1
Middle Eastern,female,eye_size_ratio,0.1808083634146772,0.21362212689675952,0.19780898834811883,0.020512021562793088,1221,n2367_pose1668,v1
Middle Eastern,female,eye_spacing_ratio,1.132815505511893,1.380681296049776,1.2599902329599102,0.1556810708561758,1221,n2367_pose1668,v1
Middle Eastern,female,eye_tilt_deg,-0.6665511675062462,0.7858368216586167,0.07122984976764174,1.00596045439236,1221,n2367_pose1668,v1
Middle Eastern,female,face_aspect_ratio,0.8026278069321052,0.8901472191637236,0.8467090669084313,0.05718738029128881,1221,n2367_pose1668,v1
Middle Eastern,female,jaw_angle_sharpness,105.22940327307627,114.75420115151559,109.93178317115961,5.764959380149807,1221,n2367_pose1668,v1
Middle Eastern,female,jaw_width_ratio,0.7834199699606149,0.8232223086080068,0.8033762182624196,0.024814365642176976,1221,n2367_pose1668,v1
Middle Eastern,female,lip_thickness_ratio,0.00204288909637509,0.07112686023670332,0.03616712773287283,0.03748214038427787,1221,n2367_pose1668,v1
Middle Eastern,female,lower_cheek_ratio,0.8766063404086392,0.9116961790121312,0.8940011816431005,0.021432410293325148,1221,n2367_pose1668,v1
Middle Eastern,female,lowerface_length_ratio,0.44277529858736825,0.5202828990674894,0.48248229585787245,0.04711353975836152,1221,n2367_pose1668,v1
Middle Eastern,female,midface_length_ratio,0.16703182938073308,0.24214194589744426,0.2044885885657028,0.04426424759042226,1221,n2367_pose1668,v1
Middle Eastern,female,mouth_corner_tilt_deg,-1.1897653812337428,1.3825893270627487,0.08762361535917103,1.6502069819257688,1221,n2367_pose1668,v1
Middle Eastern,female,mouth_width_ratio,0.3461480714859749,0.441861992366885,0.39317167554715277,0.05214467767543113,1221,n2367_pose1668,v1
Middle Eastern,female,nose_length_ratio,0.15486288303465043,0.19268447255708376,0.17380267335495742,0.021865350009495785,1221,n2367_pose1668,v1
Middle Eastern,female,nose_tip_deviation_ratio,0.05224719629974145,0.3024392744688468,0.17727484446270975,0.12344001452380868,1221,n2367_pose1668,v1
Middle Eastern,female,nose_width_ratio,0.205374891163531,0.23121469162863445,0.21839613824558476,0.015828255212884123,1221,n2367_pose1668,v1
Middle Eastern,female,philtrum_ratio,0.07085722963298352,0.0954593167728326,0.083751569605963,0.014817862922631531,1221,n2367_pose1668,v1
Middle Eastern,female,symmetry_error,0.02777027090390523,0.15344963471094766,0.09207890715440896,0.062351935274951725,1221,n2367_pose1668,v1
Middle Eastern,female,upper_lip_ratio,0.028591913667228543,0.041672280583382994,0.03538805509212551,0.007883888359368912,1221,n2367_pose1668,v1
Middle Eastern,male,beauty_score_raw,36.640342712402344,62.98955764770508,50.09817249371427,15.401636862366104,2653,n2367_pose1668,v1
Middle Eastern,male,brow_height_ratio,0.12102270163917588,0.15368079072951632,0.1376467827858971,0.01972057107903688,2653,n2367_pose1668,v1
Middle Eastern,male,brow_tilt_deg,-1.2004195097804597,1.3633175768278862,0.08568822984226676,1.6892241826329295,2653,n2367_pose1668,v1
Middle Eastern,male,cheekbone_width_ratio,0.9834581066936062,0.9977866439072641,0.9905210689833196,0.008707945886432785,2653,n2367_pose1668,v1
Middle Eastern,male,chin_width_ratio,0.3189535703585273,0.349853186636142,0.3349064752238264,0.019636358720723633,2653,n2367_pose1668,v1
Middle Eastern,male,eye_openness_ratio,0.23244288124241916,0.3738395860678972,0.30243734917534854,0.09113433053127509,2653,n2367_pose1668,v1
Middle Eastern,male,eye_size_ratio,0.17747894897257419,0.2082372534208082,0.19273368607971048,0.018632454408891056,2653,n2367_pose1668,v1
Middle Eastern,male,eye_spacing_ratio,1.1582867034494964,1.3902864332672682,1.278302280499182,0.14104898428619575,2653,n2367_pose1668,v1
Middle Eastern,male,eye_tilt_deg,-0.7871464979915186,0.8621344865862492,0.031261608920872125,1.1014354656409504,2653,n2367_pose1668,v1
Middle Eastern,male,face_aspect_ratio,0.8006013857280945,0.897523975187018,0.8495834269456981,0.06048951946718168,2653,n2367_pose1668,v1
Middle Eastern,male,jaw_angle_sharpness,104.87796499629349,114.60892422023987,109.63605054956426,6.109941100992648,2653,n2367_pose1668,v1
Middle Eastern,male,jaw_width_ratio,0.791236876903016,0.8328549775224031,0.8115618951918419,0.025466275852855456,2653,n2367_pose1668,v1
Middle Eastern,male,lip_thickness_ratio,0.00199258179120756,0.059292376748848075,0.029129110344049112,0.03230350711578963,2653,n2367_pose1668,v1
Middle Eastern,male,lower_cheek_ratio,0.8824089355683422,0.9198279589664835,0.9007249175995945,0.022177557829103172,2653,n2367_pose1668,v1
Middle Eastern,male,lowerface_length_ratio,0.44995023496586906,0.5225472464897915,0.4861630836515271,0.04396391295225928,2653,n2367_pose1668,v1
Middle Eastern,male,midface_length_ratio,0.16871180406499867,0.24088503660545493,0.20477159613802529,0.04309040662414463,2653,n2367_pose1668,v1
Middle Eastern,male,mouth_corner_tilt_deg,-1.5292679702831415,1.2141148389523673,-0.15696549265552276,1.877571216120844,2653,n2367_pose1668,v1
Middle Eastern,male,mouth_width_ratio,0.33858825602961007,0.41576954919229686,0.3777858047895167,0.04553716281856228,2653,n2367_pose1668,v1
Middle Eastern,male,nose_length_ratio,0.15843989871425232,0.19463167726018482,0.17638959159032658,0.021599521685373466,2653,n2367_pose1668,v1
Middle Eastern,male,nose_tip_deviation_ratio,0.04479302110938241,0.2723595483026563,0.16066385520138726,0.11756389957716283,2653,n2367_pose1668,v1
Middle Eastern,male,nose_width_ratio,0.20666317229130302,0.23183415885191408,0.2196805596966195,0.015280256771791697,2653,n2367_pose1668,v1
Middle Eastern,male,philtrum_ratio,0.07518402751618722,0.09991285124915673,0.08755061072438707,0.014514671501225741,2653,n2367_pose1668,v1
Middle Eastern,male,symmetry_error,0.025634050369262695,0.14776906271775564,0.08661456964418568,0.061337492307779434,2653,n2367_pose1668,v1
Middle Eastern,male,upper_lip_ratio,0.026271804572387803,0.04021696858346639,0.03339189466854848,0.008318167327308036,2653,n2367_pose1668,v1
Middle Eastern,pooled,beauty_score_raw,36.46063232421875,63.92760581970215,50.36800212167263,15.591311562794623,3874,n2367_pose1668,v1
Middle Eastern,pooled,brow_height_ratio,0.12669152280671309,0.15898127161566666,0.1431370194091635,0.02013002912063943,3874,n2367_pose1668,v1
Middle Eastern,pooled,brow_tilt_deg,-1.2572099389283031,1.307798586217681,0.036086247859494436,1.6821581910801833,3874,n2367_pose1668,v1
Middle Eastern,pooled,cheekbone_width_ratio,0.9829402478384681,0.997361612773545,0.9900240918352774,0.008809746934404386,3874,n2367_pose1668,v1
Middle Eastern,pooled,chin_width_ratio,0.31441641327022507,0.34576973137698813,0.33052713252320476,0.020248116683157114,3874,n2367_pose1668,v1
Middle Eastern,pooled,eye_openness_ratio,0.23376796500578617,0.3816123852707767,0.30678980842766596,0.09264217814217413,3874,n2367_pose1668,v1
Middle Eastern,pooled,eye_size_ratio,0.1791436561936257,0.21092969015878388,0.19527133721391465,0.019758425195973275,3874,n2367_pose1668,v1
Middle Eastern,pooled,eye_spacing_ratio,1.1455511044806945,1.3854838646585221,1.2691462567295462,0.14882721077415997,3874,n2367_pose1668,v1
Middle Eastern,pooled,eye_tilt_deg,-0.7268488327488825,0.823985654122433,0.05124572934425693,1.054968068453063,3874,n2367_pose1668,v1
Middle Eastern,pooled,face_aspect_ratio,0.8016145963300998,0.8938355971753709,0.8481462469270646,0.058879153368416134,3874,n2367_pose1668,v1
Middle Eastern,pooled,jaw_angle_sharpness,105.05368413468489,114.68156268587774,109.78391686036193,5.94179542748299,3874,n2367_pose1668,v1
Middle Eastern,pooled,jaw_width_ratio,0.7873284234318154,0.8280386430652049,0.8074690567271308,0.025473384163022687,3874,n2367_pose1668,v1
Middle Eastern,pooled,lip_thickness_ratio,0.0020177354437913254,0.0652096184927757,0.032648119038460974,0.03516528305125154,3874,n2367_pose1668,v1
Middle Eastern,pooled,lower_cheek_ratio,0.8795076379884907,0.9157620689893073,0.8973630496213475,0.02206577207861855,3874,n2367_pose1668,v1
Middle Eastern,pooled,lowerface_length_ratio,0.4463627667766187,0.5214150727786404,0.4843226897546998,0.04560309951103908,3874,n2367_pose1668,v1
Middle Eastern,pooled,midface_length_ratio,0.16787181672286589,0.2415134912514496,0.20463009235186402,0.043681499541701516,3874,n2367_pose1668,v1
Middle Eastern,pooled,mouth_corner_tilt_deg,-1.3595166757584423,1.298352083007558,-0.034670938648175866,1.7717743466200444,3874,n2367_pose1668,v1
Middle Eastern,pooled,mouth_width_ratio,0.34236816375779244,0.42881577077959093,0.3854787401683347,0.04955332035759151,3874,n2367_pose1668,v1
Middle Eastern,pooled,nose_length_ratio,0.15665139087445137,0.1936580749086343,0.175096132472642,0.021771299238365613,3874,n2367_pose1668,v1
Middle Eastern,pooled,nose_tip_deviation_ratio,0.04852010870456193,0.28739941138575154,0.1689693498320485,0.12082357003405254,3874,n2367_pose1668,v1
Middle Eastern,pooled,nose_width_ratio,0.206019031727417,0.23152442524027428,0.21903834897110214,0.015569919385276708,3874,n2367_pose1668,v1
Middle Eastern,pooled,philtrum_ratio,0.07302062857458537,0.09768608401099467,0.08565109016517503,0.01478954203300653,3874,n2367_pose1668,v1
Middle Eastern,pooled,symmetry_error,0.02670216063658396,0.15060934871435167,0.08934673839929733,0.06190711302972982,3874,n2367_pose1668,v1
Middle Eastern,pooled,upper_lip_ratio,0.027431859119808173,0.040944624583424696,0.034389974880336995,0.008165167835581069,3874,n2367_pose1668,v1
Southeast Asian,female,beauty_score_raw,30.760726928710938,54.3822738647461,43.10072532687793,14.036305236363454,2245,n2367_pose1668,v1
Southeast Asian,female,brow_height_ratio,0.13591637397606832,0.16172436353221462,0.148917656690568,0.015279433580259311,2245,n2367_pose1668,v1
Southeast Asian,female,brow_tilt_deg,-1.2760331387841395,1.3549546803281731,0.07231092596612727,1.7271471462955492,2245,n2367_pose1668,v1
Southeast Asian,female,cheekbone_width_ratio,0.9832688100325853,0.998644430185453,0.9908002147179542,0.009182701952091895,2245,n2367_pose1668,v1
Southeast Asian,female,chin_width_ratio,0.3051492465229394,0.3389288426486302,0.3224025593078531,0.020480541721517018,2245,n2367_pose1668,v1
Southeast Asian,female,eye_openness_ratio,0.24711472493851522,0.37304109779342065,0.30659378551491606,0.08380759774963012,2245,n2367_pose1668,v1
Southeast Asian,female,eye_size_ratio,0.1776592613368981,0.20856553135032047,0.19335527330618546,0.018779245243301705,2245,n2367_pose1668,v1
Southeast Asian,female,eye_spacing_ratio,1.1991395105097524,1.4370799346734755,1.3197133920619168,0.14447865376120295,2245,n2367_pose1668,v1
Southeast Asian,female,eye_tilt_deg,-0.6725908525568854,0.7997256683002042,0.054621772784294954,0.9935009166745211,2245,n2367_pose1668,v1
Southeast Asian,female,face_aspect_ratio,0.8244676364281546,0.9157035690161778,0.8694785146426331,0.05652238650012747,2245,n2367_pose1668,v1
Southeast Asian,female,jaw_angle_sharpness,103.64004502089146,112.2977036496424,107.99180486396659,5.427117713531327,2245,n2367_pose1668,v1
Southeast Asian,female,jaw_width_ratio,0.7799371356228686,0.8216687071905966,0.8006236674541944,0.025072767100622336,2245,n2367_pose1668,v1
Southeast Asian,female,lip_thickness_ratio,0.003589200146166605,0.07924442651023193,0.04432643770638052,0.03879309259660256,2245,n2367_pose1668,v1
Southeast Asian,female,lower_cheek_ratio,0.8761332855164558,0.9122735402524471,0.8938748825833379,0.02164266611005452,2245,n2367_pose1668,v1
Southeast Asian,female,lowerface_length_ratio,0.4462974548605815,0.5160187953220098,0.4817161095394277,0.04275574416564351,2245,n2367_pose1668,v1
Southeast Asian,female,midface_length_ratio,0.178455439220296,0.23717069027700227,0.20735123452601958,0.03673371276642075,2245,n2367_pose1668,v1
Southeast Asian,female,mouth_corner_tilt_deg,-1.2274951632429902,1.0437255737689821,-0.09687858024707684,1.6869781295351236,2245,n2367_pose1668,v1
Southeast Asian,female,mouth_width_ratio,0.3416301292308541,0.44410606086226795,0.39285166176266784,0.05436332587596423,2245,n2367_pose1668,v1
Southeast Asian,female,nose_length_ratio,0.15737362035436325,0.18968429896037822,0.1730009216577098,0.019099037245445167,2245,n2367_pose1668,v1
Southeast Asian,female,nose_tip_deviation_ratio,0.045870695028036625,0.26872497315082944,0.15820257947203376,0.12089670928566781,2245,n2367_pose1668,v1
Southeast Asian,female,nose_width_ratio,0.20845101355225226,0.2329020504923267,0.22107188708268513,0.014828880773819414,2245,n2367_pose1668,v1
Southeast Asian,female,philtrum_ratio,0.06665900446833517,0.09242625778929367,0.07978645768845026,0.015316314403005168,2245,n2367_pose1668,v1
Southeast Asian,female,symmetry_error,0.02553263505299886,0.14385944406191506,0.08539583814878685,0.0610466316158432,2245,n2367_pose1668,v1
Southeast Asian,female,upper_lip_ratio,0.03112686613522191,0.04549778533227132,0.038342760209186644,0.008371360994284198,2245,n2367_pose1668,v1
Southeast Asian,male,beauty_score_raw,30.26930389404297,53.38146209716797,42.00334723131967,13.324666443163164,2293,n2367_pose1668,v1
Southeast Asian,male,brow_height_ratio,0.13258489242865787,0.1606232872526466,0.14655696281784072,0.016886550605810426,2293,n2367_pose1668,v1
Southeast Asian,male,brow_tilt_deg,-1.2998276176596515,1.2121180440425299,-0.024997514410749603,1.607868049871771,2293,n2367_pose1668,v1
Southeast Asian,male,cheekbone_width_ratio,0.9809580151963078,0.9957733463567082,0.9881444305745507,0.009046928884460782,2293,n2367_pose1668,v1
Southeast Asian,male,chin_width_ratio,0.31090924021509164,0.346370561861476,0.3287947381568565,0.022900577708244108,2293,n2367_pose1668,v1
Southeast Asian,male,eye_openness_ratio,0.23233334259795668,0.3605950839064663,0.2945772120229813,0.08352159240259982,2293,n2367_pose1668,v1
Southeast Asian,male,eye_size_ratio,0.17558360133804007,0.20367395435554286,0.18971875052483475,0.017037651154450384,2293,n2367_pose1668,v1
Southeast Asian,male,eye_spacing_ratio,1.2127060680722301,1.438399578189444,1.3285986140549209,0.13525524545971504,2293,n2367_pose1668,v1
Southeast Asian,male,eye_tilt_deg,-0.6650606725674771,0.7349841405930666,0.02479327947581608,0.956278171067541,2293,n2367_pose1668,v1
Southeast Asian,male,face_aspect_ratio,0.8281866862309732,0.915597083609468,0.8726532321726849,0.05500870533993922,2293,n2367_pose1668,v1
Southeast Asian,male,jaw_angle_sharpness,102.74906188243183,111.92254728228406,107.29574702604761,5.598305874708309,2293,n2367_pose1668,v1
Southeast Asian,male,jaw_width_ratio,0.7778552400374692,0.8230105536912689,0.8008153521193534,0.027654343104143074,2293,n2367_pose1668,v1
Southeast Asian,male,lip_thickness_ratio,0.0033784383913380797,0.07374065985635626,0.04051934139559484,0.03748579192986237,2293,n2367_pose1668,v1
Southeast Asian,male,lower_cheek_ratio,0.8735046933679904,0.9111095996153773,0.8921904415333253,0.023228154253371533,2293,n2367_pose1668,v1
Southeast Asian,male,lowerface_length_ratio,0.4527423838540759,0.526796104653517,0.4900954704779812,0.04432611342968886,2293,n2367_pose1668,v1
Southeast Asian,male,midface_length_ratio,0.1670109190565413,0.23189423142872168,0.19905485057924344,0.038320857734518085,2293,n2367_pose1668,v1
